split,image_name,label_name,objects,median_h_norm,priority_for_manual_review,bootstrap_base_invisible
train,000180_000195_unseen_2909_SL_frame0756_jpg.rf.03848f0ef71371904b61c909b767db9c_e27e0836_e27e0836.jpg,000180_000195_unseen_2909_SL_frame0756_jpg.rf.03848f0ef71371904b61c909b767db9c_e27e0836_e27e0836.txt,4,0.31651,False,False
train,000181_000196_unseen_2909_SL_frame0828_jpg.rf.8e34ec69ad75912539909f705e96f178_a4f72278_a4f72278.jpg,000181_000196_unseen_2909_SL_frame0828_jpg.rf.8e34ec69ad75912539909f705e96f178_a4f72278_a4f72278.txt,7,0.208792,False,False
train,000182_000197_unseen_2909_SL_frame0864_jpg.rf.ea63802d55f17fd7d36199b347a3ced1_4145a63b_4145a63b.jpg,000182_000197_unseen_2909_SL_frame0864_jpg.rf.ea63802d55f17fd7d36199b347a3ced1_4145a63b_4145a63b.txt,7,0.216396,False,False
train,000183_000198_unseen_2911_SL_frame0000_jpg.rf.bdd12611ab0ff0c3ae4d63404756527b_beb2ca5e_beb2ca5e.jpg,000183_000198_unseen_2911_SL_frame0000_jpg.rf.bdd12611ab0ff0c3ae4d63404756527b_beb2ca5e_beb2ca5e.txt,27,0.177958,False,False
train,000184_000199_unseen_2911_SL_frame0031_jpg.rf.0b2894093612c7f3c6a9469556a24440_500804a3_500804a3.jpg,000184_000199_unseen_2911_SL_frame0031_jpg.rf.0b2894093612c7f3c6a9469556a24440_500804a3_500804a3.txt,21,0.188104,False,False
train,000185_000200_unseen_2911_SL_frame0124_jpg.rf.ded9187e2a913f08c06058863211f70c_63bb7f4e_63bb7f4e.jpg,000185_000200_unseen_2911_SL_frame0124_jpg.rf.ded9187e2a913f08c06058863211f70c_63bb7f4e_63bb7f4e.txt,16,0.237167,False,False
train,000186_000201_unseen_2911_SL_frame0155_jpg.rf.0990387131f114ac9febb4da8d711d43_93d7f301_93d7f301.jpg,000186_000201_unseen_2911_SL_frame0155_jpg.rf.0990387131f114ac9febb4da8d711d43_93d7f301_93d7f301.txt,18,0.176104,False,False
train,000187_000202_unseen_2911_SL_frame0186_jpg.rf.fcfe1b1e15743b6124b47405eb811d05_709f52df_709f52df.jpg,000187_000202_unseen_2911_SL_frame0186_jpg.rf.fcfe1b1e15743b6124b47405eb811d05_709f52df_709f52df.txt,17,0.210833,False,False
train,000188_000203_unseen_2911_SL_frame0217_jpg.rf.0b231826d5f3c52fd087113b791b8ee1_0c154cfd_0c154cfd.jpg,000188_000203_unseen_2911_SL_frame0217_jpg.rf.0b231826d5f3c52fd087113b791b8ee1_0c154cfd_0c154cfd.txt,18,0.207062,False,False
train,000189_000204_unseen_2911_SL_frame0248_jpg.rf.3c28d5ea96e187c741e361416d350083_45f7def0_45f7def0.jpg,000189_000204_unseen_2911_SL_frame0248_jpg.rf.3c28d5ea96e187c741e361416d350083_45f7def0_45f7def0.txt,23,0.181583,False,False
train,000190_000205_unseen_2911_SL_frame0279_jpg.rf.114054730bc86c4c38356162d9d34d4a_0713c553_0713c553.jpg,000190_000205_unseen_2911_SL_frame0279_jpg.rf.114054730bc86c4c38356162d9d34d4a_0713c553_0713c553.txt,18,0.17426,False,False
train,000191_000206_unseen_2911_SL_frame0372_jpg.rf.504f6f728999d2e09152f68176da97d2_ad33a7b1_ad33a7b1.jpg,000191_000206_unseen_2911_SL_frame0372_jpg.rf.504f6f728999d2e09152f68176da97d2_ad33a7b1_ad33a7b1.txt,15,0.189083,False,False
train,000193_000208_unseen_2911_SL_frame0558_jpg.rf.a7da7d83e80c3473524c1dadb961a4b7_b67a14f9_b67a14f9.jpg,000193_000208_unseen_2911_SL_frame0558_jpg.rf.a7da7d83e80c3473524c1dadb961a4b7_b67a14f9_b67a14f9.txt,12,0.176167,False,False
train,000194_000209_unseen_2911_SL_frame0620_jpg.rf.23519c745fb4ed21e5451e0c5e917cff_eb5c03c3_eb5c03c3.jpg,000194_000209_unseen_2911_SL_frame0620_jpg.rf.23519c745fb4ed21e5451e0c5e917cff_eb5c03c3_eb5c03c3.txt,10,0.206052,False,False
train,000195_000210_unseen_2911_SL_frame0651_jpg.rf.205e051c104ab529d75d1bcd2c73e253_b49a795b_b49a795b.jpg,000195_000210_unseen_2911_SL_frame0651_jpg.rf.205e051c104ab529d75d1bcd2c73e253_b49a795b_b49a795b.txt,2,0.383802,False,False
train,000196_000211_unseen_2911_SL_frame0682_jpg.rf.e5fe5911d7542c81245d3cd5b8689500_202b25aa_202b25aa.jpg,000196_000211_unseen_2911_SL_frame0682_jpg.rf.e5fe5911d7542c81245d3cd5b8689500_202b25aa_202b25aa.txt,3,0.324042,False,False
train,000197_000212_unseen_2911_SL_frame0744_jpg.rf.ffaa140a86c372743972d22c042e9799_3d57ee13_3d57ee13.jpg,000197_000212_unseen_2911_SL_frame0744_jpg.rf.ffaa140a86c372743972d22c042e9799_3d57ee13_3d57ee13.txt,5,0.303667,False,False
train,000198_000213_v7PADD2_I00_0_v7PADD2_I00_0_00000_png.rf.47673be28d269a0ce1c36d91825b79da_152a7afa.jpg,000198_000213_v7PADD2_I00_0_v7PADD2_I00_0_00000_png.rf.47673be28d269a0ce1c36d91825b79da_152a7afa.txt,0,0.0,False,False
train,000199_000214_v7PADD2_I00_1_v7PADD2_I00_1_00002_png.rf.b26ca79e8ce0453b0f2e539342a34c25_e7db0935.jpg,000199_000214_v7PADD2_I00_1_v7PADD2_I00_1_00002_png.rf.b26ca79e8ce0453b0f2e539342a34c25_e7db0935.txt,0,0.0,False,False
train,000200_000215_zW1bF2PsB0M_0_zW1bF2PsB0M_0_00005_png.rf.3f085391970b54b502b6e6fd4ac98aee_0bbc9ae0.jpg,000200_000215_zW1bF2PsB0M_0_zW1bF2PsB0M_0_00005_png.rf.3f085391970b54b502b6e6fd4ac98aee_0bbc9ae0.txt,0,0.0,False,False
train,000201_000247_37HtpPpdvp0_0_37HtpPpdvp0_0_00005_png.rf.5560bf20e047dfee86e1238474ad8675_63364544.jpg,000201_000247_37HtpPpdvp0_0_37HtpPpdvp0_0_00005_png.rf.5560bf20e047dfee86e1238474ad8675_63364544.txt,1,0.2,False,False
train,000202_000248_37HtpPpdvp0_0_37HtpPpdvp0_0_00015_png.rf.2c6b6ff351d20dcf3cd2501d29ed5f12_d4800944.jpg,000202_000248_37HtpPpdvp0_0_37HtpPpdvp0_0_00015_png.rf.2c6b6ff351d20dcf3cd2501d29ed5f12_d4800944.txt,1,0.469444,False,False
train,000203_000249_3wkVqupcMAk_0_3wkVqupcMAk_0_00003_png.rf.943a3f7cc0ed04d6295eecccefeb43be_25e0bb38.jpg,000203_000249_3wkVqupcMAk_0_3wkVqupcMAk_0_00003_png.rf.943a3f7cc0ed04d6295eecccefeb43be_25e0bb38.txt,2,0.186111,False,False
train,000204_000250_5UHRvqx1iuQ_0_5UHRvqx1iuQ_0_00015_png.rf.b5b4fb202d4388a6e2c2c00319ceb57c_add1bfd4.jpg,000204_000250_5UHRvqx1iuQ_0_5UHRvqx1iuQ_0_00015_png.rf.b5b4fb202d4388a6e2c2c00319ceb57c_add1bfd4.txt,2,0.172222,False,False
train,000205_000251_5UHRvqx1iuQ_4_5UHRvqx1iuQ_4_00000_png.rf.6ad3bfc6142815274784a6ce5578cc2e_3685c3c4.jpg,000205_000251_5UHRvqx1iuQ_4_5UHRvqx1iuQ_4_00000_png.rf.6ad3bfc6142815274784a6ce5578cc2e_3685c3c4.txt,6,0.269444,False,False
train,000207_000253_5UHRvqx1iuQ_9_5UHRvqx1iuQ_9_00028_png.rf.12f4f5f4633f956c18f66a2107ba69be_57a1fb36.jpg,000207_000253_5UHRvqx1iuQ_9_5UHRvqx1iuQ_9_00028_png.rf.12f4f5f4633f956c18f66a2107ba69be_57a1fb36.txt,1,0.382407,False,False
train,000208_000254_GS__Lucas-GS-T2__frame_0074_jpg.rf.90b870a7aaf5580a7785c2508c65317a_ace00_ace006cf.jpg,000208_000254_GS__Lucas-GS-T2__frame_0074_jpg.rf.90b870a7aaf5580a7785c2508c65317a_ace00_ace006cf.txt,6,0.219141,False,False
train,000209_000255_GS__Lucas-GS-T2__frame_0080_jpg.rf.e907cd4c25dcd581615be8e839294568_a4cf4_a4cf44d3.jpg,000209_000255_GS__Lucas-GS-T2__frame_0080_jpg.rf.e907cd4c25dcd581615be8e839294568_a4cf4_a4cf44d3.txt,3,0.435937,False,False
train,000210_000256_GS__Lucas-GS-T2__frame_0109_jpg.rf.3c8bc2c0c446f7942fe0142da5564ed2_1fcb8_1fcb84c2.jpg,000210_000256_GS__Lucas-GS-T2__frame_0109_jpg.rf.3c8bc2c0c446f7942fe0142da5564ed2_1fcb8_1fcb84c2.txt,4,0.251172,False,False
train,000211_000257_GS__Lucas-GS-T2__frame_0112_jpg.rf.56c8b2143d161bfce7ec3f83fe3b0feb_88f0a_88f0ac18.jpg,000211_000257_GS__Lucas-GS-T2__frame_0112_jpg.rf.56c8b2143d161bfce7ec3f83fe3b0feb_88f0a_88f0ac18.txt,2,0.266406,False,False
train,000212_000258_GS__Lucas-GS-T2__frame_0124_jpg.rf.46e51484f309849f236745a74b3df6e3_76793_767933ab.jpg,000212_000258_GS__Lucas-GS-T2__frame_0124_jpg.rf.46e51484f309849f236745a74b3df6e3_76793_767933ab.txt,2,0.6375,False,False
train,000213_000259_GS__Lucas-GS-T3__frame_0008_jpg.rf.a0cedc3d73b4bf2cf61a05c2bea94118_e7a68_e7a68e7f.jpg,000213_000259_GS__Lucas-GS-T3__frame_0008_jpg.rf.a0cedc3d73b4bf2cf61a05c2bea94118_e7a68_e7a68e7f.txt,10,0.199609,False,False
train,000214_000260_GS__Lucas-GS-T3__frame_0043_jpg.rf.f678209668b88d18a231ce086ca9038a_20222_20222a9b.jpg,000214_000260_GS__Lucas-GS-T3__frame_0043_jpg.rf.f678209668b88d18a231ce086ca9038a_20222_20222a9b.txt,6,0.251172,False,False
train,000215_000261_GS__Lucas-GS-T3__frame_0052_jpg.rf.c91db312bcee0eaa0d6f790eec65be7b_09663_09663070.jpg,000215_000261_GS__Lucas-GS-T3__frame_0052_jpg.rf.c91db312bcee0eaa0d6f790eec65be7b_09663_09663070.txt,3,0.514844,False,False
train,000216_000262_GS__MO-GS-R3__frame_0023_jpg.rf.8bdff13722a02d76d923c8b1d7f3c14a_73e1e3c1_73e1e3c1.jpg,000216_000262_GS__MO-GS-R3__frame_0023_jpg.rf.8bdff13722a02d76d923c8b1d7f3c14a_73e1e3c1_73e1e3c1.txt,4,0.209766,False,False
train,000218_000264_GS__MO-GS-R3__frame_0138_jpg.rf.be5c1a152c919adb8728d05fb5f7bedc_c1b99d15_c1b99d15.jpg,000218_000264_GS__MO-GS-R3__frame_0138_jpg.rf.be5c1a152c919adb8728d05fb5f7bedc_c1b99d15_c1b99d15.txt,3,0.301563,False,False
train,000219_000265_GS__MO-GS-R4__frame_0035_jpg.rf.77785373fd4e9dd9673a7ff5e27ee6bf_74b11512_74b11512.jpg,000219_000265_GS__MO-GS-R4__frame_0035_jpg.rf.77785373fd4e9dd9673a7ff5e27ee6bf_74b11512_74b11512.txt,2,0.377344,False,False
train,000220_000266_GS__MO-GS-R4__frame_0044_jpg.rf.73270af7f184c8e783538d04e8a4a65a_1bfecf7e_1bfecf7e.jpg,000220_000266_GS__MO-GS-R4__frame_0044_jpg.rf.73270af7f184c8e783538d04e8a4a65a_1bfecf7e_1bfecf7e.txt,2,0.627734,False,False
train,000221_000267_GS__MO-GS-R4__frame_0069_jpg.rf.530538d7f88571c5dabcd16a7d470200_92fb7d18_92fb7d18.jpg,000221_000267_GS__MO-GS-R4__frame_0069_jpg.rf.530538d7f88571c5dabcd16a7d470200_92fb7d18_92fb7d18.txt,4,0.197266,False,False
train,000222_000268_GS__MO-GS-R__frame_0000_jpg.rf.922042718d3b90332371c572b78947d2_8668702d_8668702d.jpg,000222_000268_GS__MO-GS-R__frame_0000_jpg.rf.922042718d3b90332371c572b78947d2_8668702d_8668702d.txt,8,0.189844,False,False
train,000223_000269_GS__MO-GS-R__frame_0097_jpg.rf.beb5bc59f5bec92e4e47ce28904bc889_7d500a68_7d500a68.jpg,000223_000269_GS__MO-GS-R__frame_0097_jpg.rf.beb5bc59f5bec92e4e47ce28904bc889_7d500a68_7d500a68.txt,4,0.190625,False,False
train,000224_000270_GS__MO-GS-R__frame_0099_jpg.rf.f28407a626707de2eb0c4dd029fd8b12_238cc894_238cc894.jpg,000224_000270_GS__MO-GS-R__frame_0099_jpg.rf.f28407a626707de2eb0c4dd029fd8b12_238cc894_238cc894.txt,2,0.264062,False,False
train,000225_000271_GS__MO-GS-T2__frame_0036_jpg.rf.d2d05b66f912f11b9537747d9dab2dcc_9bd56e9a_9bd56e9a.jpg,000225_000271_GS__MO-GS-T2__frame_0036_jpg.rf.d2d05b66f912f11b9537747d9dab2dcc_9bd56e9a_9bd56e9a.txt,2,0.31875,False,False
train,000226_000272_GS__MO-GS-T3__frame_0001_jpg.rf.042756b762b3913efff9481280afd326_539c9efc_539c9efc.jpg,000226_000272_GS__MO-GS-T3__frame_0001_jpg.rf.042756b762b3913efff9481280afd326_539c9efc_539c9efc.txt,4,0.228906,False,False
train,000227_000273_GS__MO-GS-T3__frame_0018_jpg.rf.d7383db95a4b5bbf4ece8ed6cfec8f98_20a24ec2_20a24ec2.jpg,000227_000273_GS__MO-GS-T3__frame_0018_jpg.rf.d7383db95a4b5bbf4ece8ed6cfec8f98_20a24ec2_20a24ec2.txt,2,0.287109,False,False
train,000228_000274_GS__MO-GS-T3__frame_0028_jpg.rf.6117506a9f59c4e354f2465c57a1cdb6_08f84caa_08f84caa.jpg,000228_000274_GS__MO-GS-T3__frame_0028_jpg.rf.6117506a9f59c4e354f2465c57a1cdb6_08f84caa_08f84caa.txt,2,0.357812,False,False
train,000229_000275_GS__MO-GS-T3__frame_0073_jpg.rf.7049468df7fa7fba9023091bd36a5934_c87eb65b_c87eb65b.jpg,000229_000275_GS__MO-GS-T3__frame_0073_jpg.rf.7049468df7fa7fba9023091bd36a5934_c87eb65b_c87eb65b.txt,4,0.327344,False,False
train,000230_000276_GS__MO-GS-T3__frame_0075_jpg.rf.a76e51ecf97e44664d0f34826a30636b_3cbf21bf_3cbf21bf.jpg,000230_000276_GS__MO-GS-T3__frame_0075_jpg.rf.a76e51ecf97e44664d0f34826a30636b_3cbf21bf_3cbf21bf.txt,2,0.391797,False,False
train,000231_000277_GS__MO-GS-T3__frame_0086_jpg.rf.2578afe4274ddcd52b0872ed16b450d9_4ef15f43_4ef15f43.jpg,000231_000277_GS__MO-GS-T3__frame_0086_jpg.rf.2578afe4274ddcd52b0872ed16b450d9_4ef15f43_4ef15f43.txt,2,0.426953,False,False
train,000232_000278_GS__MO-GS-T3__frame_0092_jpg.rf.864e63635bbba641054259a743630719_0aa2a123_0aa2a123.jpg,000232_000278_GS__MO-GS-T3__frame_0092_jpg.rf.864e63635bbba641054259a743630719_0aa2a123_0aa2a123.txt,2,0.705859,False,False
train,000233_000279_GS__MO-GS-T__frame_0060_jpg.rf.3e24d943072453da20ee29b1e7abaf6c_bfad21e7_bfad21e7.jpg,000233_000279_GS__MO-GS-T__frame_0060_jpg.rf.3e24d943072453da20ee29b1e7abaf6c_bfad21e7_bfad21e7.txt,4,0.307031,False,False
train,000234_000280_GS__MO-GS-T__frame_0077_jpg.rf.5f16d38844897574286f85d2561246ed_f05e4889_f05e4889.jpg,000234_000280_GS__MO-GS-T__frame_0077_jpg.rf.5f16d38844897574286f85d2561246ed_f05e4889_f05e4889.txt,4,0.245703,False,False
train,000235_000281_GS__MS-GS-R2__frame_0026_jpg.rf.7d38227d2c671d729f4aa9794942b33b_baef6789_baef6789.jpg,000235_000281_GS__MS-GS-R2__frame_0026_jpg.rf.7d38227d2c671d729f4aa9794942b33b_baef6789_baef6789.txt,2,0.313281,False,False
train,000236_000282_GS__MS-GS-R__frame_0069_jpg.rf.f54989d070888da3525da99386b74f49_5044c320_5044c320.jpg,000236_000282_GS__MS-GS-R__frame_0069_jpg.rf.f54989d070888da3525da99386b74f49_5044c320_5044c320.txt,2,0.242969,False,False
train,000238_000284_GS__MS-GS-R__frame_0130_jpg.rf.1c7bea1f4b8485b2021a4bcd0be1bf86_af121827_af121827.jpg,000238_000284_GS__MS-GS-R__frame_0130_jpg.rf.1c7bea1f4b8485b2021a4bcd0be1bf86_af121827_af121827.txt,6,0.258203,False,False
train,000239_000285_GS__MS-GS-R__frame_0139_jpg.rf.37fd4bfeb9ed393640ba2a72a5b0dc90_e8e0df58_e8e0df58.jpg,000239_000285_GS__MS-GS-R__frame_0139_jpg.rf.37fd4bfeb9ed393640ba2a72a5b0dc90_e8e0df58_e8e0df58.txt,4,0.406641,False,False
train,000240_000286_GS__MS-GS-R__frame_0169_jpg.rf.4f81a1d56b835feca1b8a6083a05c521_e9988196_e9988196.jpg,000240_000286_GS__MS-GS-R__frame_0169_jpg.rf.4f81a1d56b835feca1b8a6083a05c521_e9988196_e9988196.txt,2,0.1625,False,False
train,000241_000287_GS__Mikaela-Shifferin-GS-racing__frame_0078_jpg.rf.bba2fada093ddfc60f59ac_682ef486.jpg,000241_000287_GS__Mikaela-Shifferin-GS-racing__frame_0078_jpg.rf.bba2fada093ddfc60f59ac_682ef486.txt,2,0.475,False,False
train,000242_000288_GS__Mikaela-Shifferin-GS-racing__frame_0087_jpg.rf.a3978322779e4fc0bd9d83_698d53b4.jpg,000242_000288_GS__Mikaela-Shifferin-GS-racing__frame_0087_jpg.rf.a3978322779e4fc0bd9d83_698d53b4.txt,2,0.246875,False,False
train,000244_000290_NrWcP1s3QC0_0_NrWcP1s3QC0_0_00001_png.rf.dcb739ded6da932e5f062bc40e163efc_266d7fb8.jpg,000244_000290_NrWcP1s3QC0_0_NrWcP1s3QC0_0_00001_png.rf.dcb739ded6da932e5f062bc40e163efc_266d7fb8.txt,3,0.360185,False,False
train,000245_000291_NrWcP1s3QC0_11_NrWcP1s3QC0_11_00001_png.rf.93f2aaeb57f30b3c4133109a2a2031_65439024.jpg,000245_000291_NrWcP1s3QC0_11_NrWcP1s3QC0_11_00001_png.rf.93f2aaeb57f30b3c4133109a2a2031_65439024.txt,7,0.275,False,False
train,000246_000292_NrWcP1s3QC0_13_NrWcP1s3QC0_13_00002_png.rf.68fbc0e617bdd02172a018e4ff18d8_fbc9b895.jpg,000246_000292_NrWcP1s3QC0_13_NrWcP1s3QC0_13_00002_png.rf.68fbc0e617bdd02172a018e4ff18d8_fbc9b895.txt,6,0.282408,False,False
train,000247_000293_NrWcP1s3QC0_16_NrWcP1s3QC0_16_00001_png.rf.25bc7f76356e7a85b36ae57ab3bc81_33d241bf.jpg,000247_000293_NrWcP1s3QC0_16_NrWcP1s3QC0_16_00001_png.rf.25bc7f76356e7a85b36ae57ab3bc81_33d241bf.txt,1,0.327778,False,False
train,000248_000294_NrWcP1s3QC0_7_NrWcP1s3QC0_7_00001_png.rf.40fbe885e86bfb90d820592732ab44c6_c9dfa58c.jpg,000248_000294_NrWcP1s3QC0_7_NrWcP1s3QC0_7_00001_png.rf.40fbe885e86bfb90d820592732ab44c6_c9dfa58c.txt,5,0.256481,False,False
train,000249_000295_NrWcP1s3QC0_9_NrWcP1s3QC0_9_00001_png.rf.f2cbcb04863fa33a4740d4ce074240eb_4d56084e.jpg,000249_000295_NrWcP1s3QC0_9_NrWcP1s3QC0_9_00001_png.rf.f2cbcb04863fa33a4740d4ce074240eb_4d56084e.txt,3,0.228704,False,False
train,000250_000296_SL__MS-SL-R__frame_0031_jpg.rf.ae13abec38e854947d3bb748123ca597_5499eed4_5499eed4.jpg,000250_000296_SL__MS-SL-R__frame_0031_jpg.rf.ae13abec38e854947d3bb748123ca597_5499eed4_5499eed4.txt,1,0.539062,False,False
train,000252_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.jpg,000252_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.txt,4,0.2375,False,False
train,000253_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.jpg,000253_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.txt,5,0.247656,False,False
train,000254_000300_SL__MS-SL-R__frame_0065_jpg.rf.05c4d8ea8a856ce9478627eb437815bc_16e186da_16e186da.jpg,000254_000300_SL__MS-SL-R__frame_0065_jpg.rf.05c4d8ea8a856ce9478627eb437815bc_16e186da_16e186da.txt,2,0.276172,False,False
train,000255_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.jpg,000255_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.txt,1,0.501563,False,False
train,000256_000302_SL__MS-SL__frame_0019_jpg.rf.49fae4805cc933f36ef6e496359927a3_03bdc6cd_03bdc6cd.jpg,000256_000302_SL__MS-SL__frame_0019_jpg.rf.49fae4805cc933f36ef6e496359927a3_03bdc6cd_03bdc6cd.txt,1,0.396875,False,False
train,000257_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.jpg,000257_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.txt,1,0.435937,False,False
train,000258_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.jpg,000258_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.txt,2,0.448828,False,False
train,000259_000305_SL__MS-SL__frame_0028_jpg.rf.3614afcc583e49a5e554c6030a31a757_16de1662_16de1662.jpg,000259_000305_SL__MS-SL__frame_0028_jpg.rf.3614afcc583e49a5e554c6030a31a757_16de1662_16de1662.txt,2,0.378516,False,False
train,000260_000306_SL__MS-SL__frame_0032_jpg.rf.4e03dd87f3ab37a9508e155328c33364_c341608d_c341608d.jpg,000260_000306_SL__MS-SL__frame_0032_jpg.rf.4e03dd87f3ab37a9508e155328c33364_c341608d_c341608d.txt,2,0.491797,False,False
train,000261_000307_SL__MS-SL__frame_0044_jpg.rf.9c8bc1a3e8323d38a9398bb330d938ac_7afd960a_7afd960a.jpg,000261_000307_SL__MS-SL__frame_0044_jpg.rf.9c8bc1a3e8323d38a9398bb330d938ac_7afd960a_7afd960a.txt,2,0.571484,False,False
train,000262_000308_SL__MS-SL__frame_0048_jpg.rf.7afe13c2297be461ea34825e001b1bd1_97ce4fa1_97ce4fa1.jpg,000262_000308_SL__MS-SL__frame_0048_jpg.rf.7afe13c2297be461ea34825e001b1bd1_97ce4fa1_97ce4fa1.txt,2,0.315625,False,False
train,000263_000309_SL__MS-SL__frame_0056_jpg.rf.11a4b36b7194535878a1fba6f4788ced_166355e9_166355e9.jpg,000263_000309_SL__MS-SL__frame_0056_jpg.rf.11a4b36b7194535878a1fba6f4788ced_166355e9_166355e9.txt,2,0.59375,False,False
train,000264_000310_SL__MS-SL__frame_0060_jpg.rf.b00333d024e129b9b7b7dad4707c2389_8f37e531_8f37e531.jpg,000264_000310_SL__MS-SL__frame_0060_jpg.rf.b00333d024e129b9b7b7dad4707c2389_8f37e531_8f37e531.txt,2,0.585156,False,False
train,000265_000311_SL__MS-SL__frame_0064_jpg.rf.355794dcc22a6866ff3838c918898ab3_bf1b69f9_bf1b69f9.jpg,000265_000311_SL__MS-SL__frame_0064_jpg.rf.355794dcc22a6866ff3838c918898ab3_bf1b69f9_bf1b69f9.txt,1,0.701562,False,False
train,000266_000312_SL__Mikaela-Shifferin-Slolom-training__frame_0001_jpg.rf.c0e26011a843d02a_0ef68af2.jpg,000266_000312_SL__Mikaela-Shifferin-Slolom-training__frame_0001_jpg.rf.c0e26011a843d02a_0ef68af2.txt,3,0.359375,False,False
train,000267_000313_SL__Mikaela-Shifferin-Slolom-training__frame_0037_jpg.rf.ae482246ffb92a63_cb806806.jpg,000267_000313_SL__Mikaela-Shifferin-Slolom-training__frame_0037_jpg.rf.ae482246ffb92a63_cb806806.txt,28,0.18125,False,False
train,000268_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.jpg,000268_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.txt,9,0.317969,False,False
train,000269_000315_SL__Mikaela-Shifferin-Slolom-training__frame_0078_jpg.rf.d8b2cb88a05c250e_c8839761.jpg,000269_000315_SL__Mikaela-Shifferin-Slolom-training__frame_0078_jpg.rf.d8b2cb88a05c250e_c8839761.txt,5,0.561719,False,False
train,000270_000316_SL__Mikaela-Shifferin-Slolom-training__frame_0093_jpg.rf.9afdc2321fe731b4_cbbb6fbd.jpg,000270_000316_SL__Mikaela-Shifferin-Slolom-training__frame_0093_jpg.rf.9afdc2321fe731b4_cbbb6fbd.txt,6,0.462891,False,False
train,000271_000317_SL__Mikaela-Shifferin-Slolom-training__frame_0108_jpg.rf.569f4d7f2457f7bd_b9c8ee52.jpg,000271_000317_SL__Mikaela-Shifferin-Slolom-training__frame_0108_jpg.rf.569f4d7f2457f7bd_b9c8ee52.txt,6,0.408594,False,False
train,000272_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.jpg,000272_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.txt,11,0.286719,False,False
train,000273_000319_SL__Mikaela-Shifferin-Slolom-training__frame_0124_jpg.rf.f044435f307574f4_c9d49705.jpg,000273_000319_SL__Mikaela-Shifferin-Slolom-training__frame_0124_jpg.rf.f044435f307574f4_c9d49705.txt,7,0.367188,False,False
train,000274_000320_SL__Mikaela-Shifferin-Slolom-training__frame_0149_jpg.rf.4cf388e3f4a0fef2_dd6a6174.jpg,000274_000320_SL__Mikaela-Shifferin-Slolom-training__frame_0149_jpg.rf.4cf388e3f4a0fef2_dd6a6174.txt,11,0.415625,False,False
train,000275_000321_SL__Mikaela-Shifferin-Slolom-training__frame_0224_jpg.rf.5e8ad61aaf79195a_956ad853.jpg,000275_000321_SL__Mikaela-Shifferin-Slolom-training__frame_0224_jpg.rf.5e8ad61aaf79195a_956ad853.txt,8,0.373828,False,False
train,000276_000322_SL__Mikaela-Shifferin-Slolom2__frame_0000_jpg.rf.bd0ce7f3523a5a8655a48353_86043245.jpg,000276_000322_SL__Mikaela-Shifferin-Slolom2__frame_0000_jpg.rf.bd0ce7f3523a5a8655a48353_86043245.txt,10,0.338281,False,False
train,000277_000323_SL__Mikaela-Shifferin-Slolom2__frame_0001_jpg.rf.c67df9de086ec9a9585e1643_836b3106.jpg,000277_000323_SL__Mikaela-Shifferin-Slolom2__frame_0001_jpg.rf.c67df9de086ec9a9585e1643_836b3106.txt,9,0.35,False,False
train,000278_000324_SL__Mikaela-Shifferin-Slolom2__frame_0004_jpg.rf.7ff535b2a3d009efee4a9ac0_7e98ca4a.jpg,000278_000324_SL__Mikaela-Shifferin-Slolom2__frame_0004_jpg.rf.7ff535b2a3d009efee4a9ac0_7e98ca4a.txt,6,0.391016,False,False
train,000279_000325_SL__Mikaela-Shifferin-Slolom2__frame_0008_jpg.rf.87f73660da8a9be13328ddcc_2fb88c63.jpg,000279_000325_SL__Mikaela-Shifferin-Slolom2__frame_0008_jpg.rf.87f73660da8a9be13328ddcc_2fb88c63.txt,10,0.348047,False,False
